Тип;Неприсоединенная высота;Длина;Объем;Толщина;ADSK_Этаж;ADSK_Номер секции;Группа модели
BRU_ЛЛУ_160;2820;6980;2.66;160;Этаж 02 (отм. +4,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;5868;2.65;160;Этаж 02 (отм. +4,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;2840;1.25;160;Этаж 02 (отм. +4,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 02 (отм. +4,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 02 (отм. +4,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;6900;2.52;160;Этаж 02 (отм. +4,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;3028;0.86;160;Этаж 02 (отм. +4,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;6980;2.65;160;Этаж 08 (отм. +22,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;5787;2.63;160;Этаж 08 (отм. +22,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;2760;1.25;160;Этаж 08 (отм. +22,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 08 (отм. +22,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 08 (отм. +22,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;6900;2.52;160;Этаж 08 (отм. +22,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;2990;0.85;160;Этаж 08 (отм. +22,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2350;4340;1.60;160;Этаж 10 (отм. +28,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2350;4340;1.60;160;Этаж 10 (отм. +28,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2350;2560;0.90;160;Этаж 10 (отм. +28,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2350;4232;1.59;160;Этаж 10 (отм. +28,050);Секция 6;Монолитная стена
BRU_ЛЛУ_160;2820;5085;2.37;160;Этаж 03 (отм. +7,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;6980;2.63;160;Этаж 03 (отм. +7,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 03 (отм. +7,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;3000;0.85;160;Этаж 03 (отм. +7,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;5900;2.66;160;Этаж 03 (отм. +7,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;1815;0.82;160;Этаж 03 (отм. +7,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;1340;0.23;160;Этаж 03 (отм. +7,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 03 (отм. +7,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;2760;1.17;160;Этаж 03 (отм. +7,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;5085;2.37;160;Этаж 04 (отм. +10,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;6980;2.63;160;Этаж 04 (отм. +10,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 04 (отм. +10,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;3000;0.85;160;Этаж 04 (отм. +10,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;5900;2.66;160;Этаж 04 (отм. +10,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;1815;0.82;160;Этаж 04 (отм. +10,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;1340;0.23;160;Этаж 04 (отм. +10,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 04 (отм. +10,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;2760;1.17;160;Этаж 04 (отм. +10,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;5085;2.37;160;Этаж 05 (отм. +13,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;6980;2.63;160;Этаж 05 (отм. +13,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;2560;1.08;160;Этаж 05 (отм. +13,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;3000;0.85;160;Этаж 05 (отм. +13,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;5900;2.66;160;Этаж 05 (отм. +13,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;1815;0.82;160;Этаж 05 (отм. +13,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;1340;0.23;160;Этаж 05 (отм. +13,050);Секция 5;Монолитная стена
BRU_ЛЛУ_160;2820;4090;1.81;160;Этаж 05 (отм. +13,050);Секция 5;Монолитная стена
